date_key,product_key,warehouse_key,policy_key,sku_id,warehouse,policy,on_hand_units,demand_forecast_units,demand_units,stockout,fill_rate,safety_stock_units,lead_time_days,total_cost_usd,promo_flag,holiday_flag,price_usd,weather_index,efficiency_score,cost_per_unit
20250818,10,2,1,SKU010,WH_B,base_stock,279,155.42,199,0,1.0,344,8,259.49,0,0,37.93,50.8,1.0,0.9267500000000001
20250819,10,2,1,SKU010,WH_B,base_stock,104,170.57,175,0,1.0,366,8,61.59,0,0,39.48,64.0,1.0,0.5865714285714286
20250820,10,2,1,SKU010,WH_B,base_stock,82,179.82,419,0,1.0,433,8,42.84,1,0,34.83,65.1,1.0,0.516144578313253
20250821,10,2,1,SKU010,WH_B,base_stock,0,142.65,159,1,0.516,333,8,4981.25,0,0,38.36,57.6,0.258,4981.25
20250822,10,2,1,SKU010,WH_B,base_stock,0,173.38,82,1,0.0,341,8,4988.76,0,0,38.02,64.3,0.0,4988.76
20250823,10,2,1,SKU010,WH_B,base_stock,0,148.31,0,0,1.0,314,8,0.0,0,0,36.56,57.5,1.0,0.0
20250824,10,2,1,SKU010,WH_B,base_stock,394,137.23,86,0,1.0,313,8,207.13,0,0,35.05,59.5,1.0,0.524379746835443
20250825,10,2,1,SKU010,WH_B,base_stock,520,194.93,78,0,1.0,359,8,291.32,0,0,37.35,58.4,1.0,0.5591554702495202
20250826,10,2,1,SKU010,WH_B,base_stock,602,166.04,143,0,1.0,355,8,320.4,0,0,35.48,52.6,1.0,0.5313432835820895
20250827,10,2,1,SKU010,WH_B,base_stock,428,160.28,174,0,1.0,318,8,428.12,0,0,37.85,55.9,1.0,0.997948717948718
20250828,10,2,1,SKU010,WH_B,base_stock,400,148.57,28,0,1.0,324,8,283.53,0,0,41.61,61.2,1.0,0.7070573566084787
20250829,10,2,1,SKU010,WH_B,base_stock,837,120.21,228,0,1.0,329,8,479.56,0,0,38.2,60.9,1.0,0.5722673031026253
20250830,10,2,1,SKU010,WH_B,base_stock,767,109.46,70,0,1.0,280,8,546.71,0,0,37.88,43.1,1.0,0.7118619791666667
20250831,10,2,1,SKU010,WH_B,base_stock,611,104.56,156,0,1.0,285,8,345.63,0,0,37.71,51.8,1.0,0.5647549019607843
20250901,10,2,1,SKU010,WH_B,base_stock,447,179.88,164,0,1.0,342,8,411.05,0,0,38.08,60.0,1.0,0.9175223214285715
20250902,10,2,1,SKU010,WH_B,base_stock,312,160.29,135,0,1.0,329,8,174.87,0,0,37.37,48.9,1.0,0.5586900958466454
20250903,10,2,1,SKU010,WH_B,base_stock,225,112.75,87,0,1.0,301,8,208.53,0,0,36.5,51.1,1.0,0.9226991150442478
20250904,10,2,1,SKU010,WH_B,base_stock,570,101.35,121,0,1.0,296,8,412.4,0,0,40.91,61.2,1.0,0.7222416812609457
20250905,10,2,1,SKU010,WH_B,base_stock,475,132.87,129,0,1.0,287,8,270.26,0,0,37.93,46.9,1.0,0.5677731092436975
20250906,10,2,1,SKU010,WH_B,base_stock,388,122.31,87,0,1.0,277,8,311.78,0,0,37.94,58.3,1.0,0.801491002570694
20250907,10,2,1,SKU010,WH_B,base_stock,580,128.08,62,0,1.0,267,8,371.75,0,0,38.11,52.7,1.0,0.6398450946643718
20250908,10,2,1,SKU010,WH_B,base_stock,353,120.9,227,0,1.0,305,8,209.68,0,0,39.6,58.2,1.0,0.592316384180791
20250909,10,2,1,SKU010,WH_B,base_stock,642,123.53,93,0,1.0,302,8,365.68,0,0,37.97,50.2,1.0,0.5687091757387247
20250910,10,2,1,SKU010,WH_B,base_stock,499,115.0,143,0,1.0,266,8,485.13,0,0,40.27,50.6,1.0,0.97026
20250911,10,2,1,SKU010,WH_B,base_stock,611,125.49,69,0,1.0,266,8,404.36,0,0,39.08,51.2,1.0,0.660718954248366
20250912,10,2,1,SKU010,WH_B,base_stock,661,117.06,66,0,1.0,275,8,396.24,0,0,39.96,61.3,1.0,0.5985498489425982
20250913,10,2,1,SKU010,WH_B,base_stock,536,107.38,125,0,1.0,265,8,402.72,0,0,39.08,65.1,1.0,0.7499441340782124
20250914,10,2,1,SKU010,WH_B,base_stock,600,76.68,133,0,1.0,247,8,422.43,0,0,40.02,53.6,1.0,0.7028785357737105
20250915,10,2,1,SKU010,WH_B,base_stock,499,121.81,153,0,1.0,295,8,276.76,0,0,36.97,59.8,1.0,0.55352
20250916,10,2,1,SKU010,WH_B,base_stock,418,123.71,81,0,1.0,286,8,363.92,0,0,39.29,55.5,1.0,0.8685441527446301
20250917,10,2,1,SKU010,WH_B,base_stock,275,118.56,143,0,1.0,260,8,236.05,0,0,41.96,64.4,1.0,0.8552536231884058
20250918,10,2,1,SKU010,WH_B,base_stock,681,96.98,56,0,1.0,237,8,446.83,0,0,40.46,39.5,1.0,0.6551759530791789
20250919,10,2,1,SKU010,WH_B,base_stock,631,111.3,119,0,1.0,237,8,440.84,0,0,39.85,43.4,1.0,0.6975316455696202
20250920,10,2,1,SKU010,WH_B,base_stock,531,95.36,100,0,1.0,247,8,364.02,0,0,38.11,63.2,1.0,0.6842481203007519
20250921,10,2,1,SKU010,WH_B,base_stock,625,116.71,96,0,1.0,242,8,426.35,0,0,39.73,58.2,1.0,0.6810702875399361
20250922,10,2,1,SKU010,WH_B,base_stock,589,121.47,151,0,1.0,279,8,435.13,0,0,39.31,50.5,1.0,0.7375084745762712
20250923,10,2,1,SKU010,WH_B,base_stock,429,93.28,160,0,1.0,276,8,338.32,0,0,40.62,48.8,1.0,0.7867906976744186
20250924,10,2,1,SKU010,WH_B,base_stock,549,127.31,153,0,1.0,248,8,383.66,0,0,38.6,48.2,1.0,0.6975636363636364
20250925,10,2,1,SKU010,WH_B,base_stock,616,129.59,50,0,1.0,245,8,393.96,0,0,38.47,42.2,1.0,0.6385089141004862
20250926,10,2,1,SKU010,WH_B,base_stock,542,105.16,107,0,1.0,261,8,331.97,0,0,40.83,57.6,1.0,0.6113627992633518
20250927,10,2,1,SKU010,WH_B,base_stock,544,96.59,117,0,1.0,246,8,312.14,0,0,38.25,53.8,1.0,0.5727339449541284
20250928,10,2,1,SKU010,WH_B,base_stock,556,85.53,98,0,1.0,244,8,465.63,0,0,39.72,51.9,1.0,0.8359605026929982
20250929,10,2,1,SKU010,WH_B,base_stock,496,145.71,151,0,1.0,280,8,386.79,0,0,40.23,49.6,1.0,0.7782494969818914
20250930,10,2,1,SKU010,WH_B,base_stock,459,147.06,225,0,1.0,290,8,280.39,0,0,40.72,52.5,1.0,0.6095434782608695
20251001,10,2,1,SKU010,WH_B,base_stock,442,141.56,174,0,1.0,274,8,409.09,0,0,37.64,49.3,1.0,0.9234537246049661
20251002,10,2,1,SKU010,WH_B,base_stock,399,122.34,168,0,1.0,267,8,228.74,0,0,38.22,44.2,1.0,0.57185
20251003,10,2,1,SKU010,WH_B,base_stock,281,106.28,165,0,1.0,273,8,156.86,0,0,37.21,45.9,1.0,0.5562411347517731
20251004,10,2,1,SKU010,WH_B,base_stock,175,126.03,106,0,1.0,260,8,274.35,0,0,39.47,45.8,1.0,1.5588068181818182
20251005,10,2,1,SKU010,WH_B,base_stock,0,113.57,263,1,0.665,280,8,5131.67,0,0,35.81,59.8,0.3325,5131.67
20251006,10,2,1,SKU010,WH_B,base_stock,135,118.17,186,0,1.0,299,8,178.31,0,0,41.76,42.8,1.0,1.3111029411764705
20251007,10,2,1,SKU010,WH_B,base_stock,98,143.04,224,0,1.0,315,8,164.75,0,0,39.97,47.9,1.0,1.6641414141414141
20251008,10,2,1,SKU010,WH_B,base_stock,0,184.35,194,1,0.505,373,8,5669.62,1,0,36.41,45.6,0.2525,5669.62
20251009,10,2,1,SKU010,WH_B,base_stock,248,118.16,145,0,1.0,301,8,134.18,0,0,36.07,50.0,1.0,0.5388755020080321
20251010,10,2,1,SKU010,WH_B,base_stock,149,119.65,99,0,1.0,302,8,166.31,0,0,37.48,46.0,1.0,1.1087333333333333
20251011,10,2,1,SKU010,WH_B,base_stock,38,137.07,111,0,1.0,276,8,74.62,0,0,40.12,44.3,1.0,1.9133333333333336
20251012,10,2,1,SKU010,WH_B,base_stock,463,104.17,0,0,1.0,282,8,261.71,0,0,37.68,42.3,1.0,0.564030172413793
20251013,10,2,1,SKU010,WH_B,base_stock,444,165.73,214,0,1.0,322,8,368.64,0,0,38.38,39.2,1.0,0.8284044943820225
20251014,10,2,1,SKU010,WH_B,base_stock,472,143.64,177,0,1.0,334,8,360.96,0,0,38.53,40.5,1.0,0.7631289640591966
20251015,10,2,1,SKU010,WH_B,base_stock,534,168.53,178,0,1.0,313,8,314.02,0,0,39.2,52.0,1.0,0.5869532710280374
20251016,10,2,1,SKU010,WH_B,base_stock,507,138.02,183,0,1.0,312,8,303.9,0,0,39.96,50.9,1.0,0.5982283464566929
20251017,10,2,1,SKU010,WH_B,base_stock,483,122.56,24,0,1.0,310,8,260.69,0,0,35.98,44.9,1.0,0.5386157024793389
20251018,10,2,1,SKU010,WH_B,base_stock,560,116.56,96,0,1.0,360,8,315.9,1,0,37.61,39.7,1.0,0.5631016042780749
20251019,10,2,1,SKU010,WH_B,base_stock,471,133.71,174,0,1.0,288,8,266.3,0,0,37.69,39.6,1.0,0.5641949152542373
20251020,10,2,1,SKU010,WH_B,base_stock,432,166.51,39,0,1.0,330,8,499.35,0,0,36.4,37.4,1.0,1.1532332563510392
20251021,10,2,1,SKU010,WH_B,base_stock,519,181.06,173,0,1.0,331,8,384.62,0,0,38.76,40.0,1.0,0.7396538461538462
20251022,10,2,1,SKU010,WH_B,base_stock,596,145.44,112,0,1.0,312,8,417.13,0,0,40.56,44.8,1.0,0.6987102177554438
20251023,10,2,1,SKU010,WH_B,base_stock,269,142.29,327,0,1.0,307,8,158.19,0,0,39.2,41.7,1.0,0.5858888888888889
20251024,10,2,1,SKU010,WH_B,base_stock,236,133.44,33,0,1.0,304,8,283.43,0,0,39.05,44.6,1.0,1.1959071729957806
20251025,10,2,1,SKU010,WH_B,base_stock,107,128.87,129,0,1.0,282,8,120.0,0,0,37.72,39.8,1.0,1.1111111111111112
20251026,10,2,1,SKU010,WH_B,base_stock,0,102.68,124,1,0.863,282,8,1060.75,0,0,39.0,40.1,0.4315,1060.75
20251027,10,2,1,SKU010,WH_B,base_stock,0,220.47,211,1,0.0,415,8,12581.7,1,0,37.27,40.8,0.0,12581.7
20251028,10,2,1,SKU010,WH_B,base_stock,453,158.31,237,0,1.0,329,8,277.21,0,0,40.8,43.6,1.0,0.6105947136563876
20251029,10,2,1,SKU010,WH_B,base_stock,610,159.1,17,0,1.0,293,8,503.4,0,0,38.38,41.7,1.0,0.8238952536824877
20251030,10,2,1,SKU010,WH_B,base_stock,501,114.97,202,0,1.0,283,8,381.69,0,0,38.92,34.1,1.0,0.7603386454183267
20251031,10,2,1,SKU010,WH_B,base_stock,329,143.5,172,0,1.0,281,8,285.36,0,0,41.31,40.5,1.0,0.8647272727272728
20251101,10,2,1,SKU010,WH_B,base_stock,612,98.11,69,0,1.0,273,8,388.76,0,0,37.63,41.0,1.0,0.6341924959216966
20251102,10,2,1,SKU010,WH_B,base_stock,711,138.66,8,0,1.0,266,8,392.22,0,0,36.78,38.7,1.0,0.550870786516854
20251103,10,2,1,SKU010,WH_B,base_stock,562,179.33,149,0,1.0,304,8,418.19,0,0,39.19,35.0,1.0,0.7427886323268206
20251104,10,2,1,SKU010,WH_B,base_stock,398,116.63,164,0,1.0,302,8,314.94,0,0,39.57,37.7,1.0,0.7893233082706766
20251105,10,2,1,SKU010,WH_B,base_stock,331,126.05,67,0,1.0,267,8,226.22,0,0,38.88,38.7,1.0,0.6813855421686746
20251106,10,2,1,SKU010,WH_B,base_stock,605,150.12,98,0,1.0,347,8,318.01,1,0,35.04,46.6,1.0,0.5247689768976898
20251107,10,2,1,SKU010,WH_B,base_stock,634,139.01,163,0,1.0,274,8,382.49,0,0,40.22,50.6,1.0,0.6023464566929134
20251108,10,2,1,SKU010,WH_B,base_stock,671,102.8,133,0,1.0,250,8,526.39,0,0,37.0,43.7,1.0,0.7833184523809523
20251109,10,2,1,SKU010,WH_B,base_stock,549,149.92,183,0,1.0,249,8,428.88,0,0,41.67,47.3,1.0,0.7797818181818181
20251110,10,2,1,SKU010,WH_B,base_stock,368,130.93,181,0,1.0,274,8,312.47,0,0,39.56,39.0,1.0,0.8468021680216803
20251111,10,2,1,SKU010,WH_B,base_stock,396,123.07,160,0,1.0,270,8,301.65,0,0,37.89,33.7,1.0,0.759823677581864
20251112,10,2,1,SKU010,WH_B,base_stock,346,99.82,212,0,1.0,242,8,296.39,0,0,40.46,35.8,1.0,0.8541498559077809
20251113,10,2,1,SKU010,WH_B,base_stock,301,124.66,77,0,1.0,242,8,226.9,0,0,39.41,34.8,1.0,0.7513245033112583
20251114,10,2,1,SKU010,WH_B,base_stock,147,75.73,154,0,1.0,234,8,156.6,0,0,37.87,30.0,1.0,1.058108108108108
20251115,10,2,1,SKU010,WH_B,base_stock,0,95.99,147,0,1.0,232,8,72.75,0,0,34.19,43.4,1.0,72.75
20251116,10,2,1,SKU010,WH_B,base_stock,266,114.57,111,0,1.0,233,8,221.65,0,0,40.21,46.5,1.0,0.8301498127340824
20251117,10,2,1,SKU010,WH_B,base_stock,275,123.56,173,0,1.0,260,8,247.72,0,0,37.75,36.0,1.0,0.897536231884058
20251118,10,2,1,SKU010,WH_B,base_stock,259,140.1,222,0,1.0,269,8,252.45,0,0,38.51,41.8,1.0,0.9709615384615384
20251119,10,2,1,SKU010,WH_B,base_stock,289,113.04,126,0,1.0,229,8,230.16,0,0,41.08,31.3,1.0,0.7936551724137931
20251120,10,2,1,SKU010,WH_B,base_stock,381,114.96,92,0,1.0,239,8,279.66,0,0,38.84,43.0,1.0,0.7320942408376964
20251121,10,2,1,SKU010,WH_B,base_stock,305,100.29,153,0,1.0,233,8,170.23,0,0,37.21,31.0,1.0,0.5563071895424836
20251122,10,2,1,SKU010,WH_B,base_stock,337,90.87,114,0,1.0,227,8,309.58,0,0,39.23,42.0,1.0,0.9159171597633136
20251123,10,2,1,SKU010,WH_B,base_stock,375,107.0,107,0,1.0,232,8,213.38,0,0,37.93,43.0,1.0,0.5675
20251124,10,2,1,SKU010,WH_B,base_stock,463,127.76,24,0,1.0,265,8,331.45,0,0,36.04,35.8,1.0,0.7143318965517241
20251125,10,2,1,SKU010,WH_B,base_stock,555,135.35,108,0,1.0,268,8,396.77,0,0,40.35,40.8,1.0,0.713615107913669
20251126,10,2,1,SKU010,WH_B,base_stock,708,118.68,78,0,1.0,240,8,450.57,0,0,38.71,34.8,1.0,0.6355007052186178
20251127,10,2,1,SKU010,WH_B,base_stock,778,89.5,16,0,1.0,240,8,457.41,0,0,36.83,32.4,1.0,0.5871758664955071
20251128,10,2,1,SKU010,WH_B,base_stock,802,107.92,78,0,1.0,240,8,510.62,0,0,38.35,29.9,1.0,0.6358904109589041
20251129,10,2,1,SKU010,WH_B,base_stock,802,89.98,0,0,1.0,243,8,496.17,0,0,39.33,38.5,1.0,0.617895392278954
20251130,10,2,1,SKU010,WH_B,base_stock,850,109.14,207,0,1.0,230,8,567.59,0,0,37.47,31.7,1.0,0.6669682726204466
20251201,10,2,1,SKU010,WH_B,base_stock,729,142.05,121,0,1.0,293,8,505.64,0,0,38.34,44.2,1.0,0.6926575342465753
20251202,10,2,1,SKU010,WH_B,base_stock,759,171.59,139,0,1.0,292,8,421.05,0,0,36.98,40.7,1.0,0.5540131578947368
20251203,10,2,1,SKU010,WH_B,base_stock,730,116.71,140,0,1.0,253,8,523.12,0,0,38.12,26.9,1.0,0.7156224350205198
20251204,10,2,1,SKU010,WH_B,base_stock,607,94.35,173,0,1.0,258,8,321.1,0,0,35.27,27.5,1.0,0.5281250000000001
20251205,10,2,1,SKU010,WH_B,base_stock,524,111.5,99,0,1.0,268,8,419.41,0,0,37.78,32.3,1.0,0.7988761904761905
20251206,10,2,1,SKU010,WH_B,base_stock,477,101.56,125,0,1.0,247,8,325.93,0,0,37.39,28.7,1.0,0.6818619246861924
20251207,10,2,1,SKU010,WH_B,base_stock,383,132.57,97,0,1.0,266,8,282.82,0,0,38.33,43.2,1.0,0.7365104166666666
20251208,10,2,1,SKU010,WH_B,base_stock,526,158.92,51,0,1.0,315,8,362.08,0,0,38.67,42.5,1.0,0.6870588235294117
20251209,10,2,1,SKU010,WH_B,base_stock,695,127.51,15,0,1.0,298,8,407.02,0,0,39.04,30.9,1.0,0.5847988505747126
20251210,10,2,1,SKU010,WH_B,base_stock,549,142.67,146,0,1.0,288,8,313.62,0,0,38.08,40.4,1.0,0.5702181818181818
20251211,10,2,1,SKU010,WH_B,base_stock,718,131.94,70,0,1.0,284,8,419.91,0,0,38.99,33.5,1.0,0.584019471488178
20251212,10,2,1,SKU010,WH_B,base_stock,547,140.26,171,0,1.0,285,8,472.69,0,0,39.06,34.5,1.0,0.86257299270073
20251213,10,2,1,SKU010,WH_B,base_stock,751,113.19,83,0,1.0,262,8,473.25,0,0,38.19,23.8,1.0,0.6293218085106383
20251214,10,2,1,SKU010,WH_B,base_stock,796,120.25,59,0,1.0,279,8,516.35,0,0,39.18,39.8,1.0,0.6478670012547052
20251215,10,2,1,SKU010,WH_B,base_stock,883,143.1,29,0,1.0,323,8,593.97,0,0,41.25,40.2,1.0,0.6719117647058824
20251216,10,2,1,SKU010,WH_B,base_stock,923,130.48,60,0,1.0,330,8,578.15,0,0,38.48,34.1,1.0,0.6257034632034632
20251217,10,2,1,SKU010,WH_B,base_stock,869,139.12,54,0,1.0,302,8,548.86,0,0,39.72,45.2,1.0,0.6308735632183908
20251218,10,2,1,SKU010,WH_B,base_stock,733,157.35,136,0,1.0,310,8,445.31,0,0,40.5,47.2,1.0,0.6066893732970027
20251219,10,2,1,SKU010,WH_B,base_stock,526,177.21,207,0,1.0,369,8,438.36,1,0,34.58,29.1,1.0,0.8318026565464895
20251220,10,2,1,SKU010,WH_B,base_stock,898,136.14,0,0,1.0,282,8,541.04,0,0,40.17,41.8,1.0,0.6018242491657396
20251221,10,2,1,SKU010,WH_B,base_stock,863,94.87,95,0,1.0,262,8,526.9,0,0,40.7,22.9,1.0,0.6098379629629629
20251222,10,2,1,SKU010,WH_B,base_stock,694,118.19,245,0,1.0,311,8,550.63,0,0,41.3,27.4,1.0,0.792273381294964
20251223,10,2,1,SKU010,WH_B,base_stock,581,147.48,186,0,1.0,320,8,336.24,0,0,38.58,36.3,1.0,0.5777319587628866
20251224,10,2,1,SKU010,WH_B,base_stock,515,186.21,133,0,1.0,340,8,441.26,0,1,38.51,33.5,1.0,0.8551550387596899
20251225,10,2,1,SKU010,WH_B,base_stock,486,140.2,55,0,1.0,346,8,304.28,0,1,35.79,39.4,1.0,0.6248049281314167
20251226,10,2,1,SKU010,WH_B,base_stock,269,118.7,217,0,1.0,345,8,154.69,0,1,38.34,40.3,1.0,0.572925925925926
20251227,10,2,1,SKU010,WH_B,base_stock,545,120.05,134,0,1.0,276,8,310.02,0,0,37.92,38.6,1.0,0.5678021978021978
20251228,10,2,1,SKU010,WH_B,base_stock,377,105.78,168,0,1.0,271,8,384.74,0,0,36.66,35.4,1.0,1.0178306878306878
20251229,10,2,1,SKU010,WH_B,base_stock,299,118.18,78,0,1.0,313,8,234.43,0,0,38.0,35.4,1.0,0.7814333333333333
20251230,10,2,1,SKU010,WH_B,base_stock,515,142.66,66,0,1.0,308,8,342.53,0,0,38.73,32.0,1.0,0.6638178294573643
20251231,10,2,1,SKU010,WH_B,base_stock,321,151.24,194,0,1.0,326,8,283.16,0,1,38.83,39.9,1.0,0.8793788819875777
20260101,10,2,1,SKU010,WH_B,base_stock,351,147.13,318,0,1.0,306,8,321.55,0,1,37.08,29.6,1.0,0.9134943181818183
20260102,10,2,1,SKU010,WH_B,base_stock,323,120.57,89,0,1.0,282,8,177.42,0,0,36.62,40.6,1.0,0.5475925925925925
20260103,10,2,1,SKU010,WH_B,base_stock,246,97.02,77,0,1.0,254,8,196.84,0,0,36.57,39.3,1.0,0.796923076923077
20260104,10,2,1,SKU010,WH_B,base_stock,102,138.39,144,0,1.0,260,8,132.06,0,0,37.62,41.0,1.0,1.2821359223300972
20260105,10,2,1,SKU010,WH_B,base_stock,407,120.35,139,0,1.0,284,8,316.08,0,0,38.83,36.4,1.0,0.7747058823529411
20260106,10,2,1,SKU010,WH_B,base_stock,455,101.94,72,0,1.0,293,8,261.87,0,0,38.37,41.7,1.0,0.5742763157894737
20260107,10,2,1,SKU010,WH_B,base_stock,282,95.85,234,0,1.0,261,8,155.72,0,0,36.81,38.9,1.0,0.5502473498233216
20260108,10,2,1,SKU010,WH_B,base_stock,267,100.26,227,0,1.0,257,8,351.9,0,0,38.15,33.6,1.0,1.3130597014925371
20260109,10,2,1,SKU010,WH_B,base_stock,442,121.06,123,0,1.0,264,8,295.9,0,0,34.45,45.1,1.0,0.6679458239277651
20260110,10,2,1,SKU010,WH_B,base_stock,335,111.54,107,0,1.0,239,8,200.1,0,0,39.82,43.5,1.0,0.5955357142857143
20260111,10,2,1,SKU010,WH_B,base_stock,373,97.02,76,0,1.0,231,8,215.98,0,0,38.6,36.0,1.0,0.5774866310160428
20260112,10,2,1,SKU010,WH_B,base_stock,483,134.12,40,0,1.0,283,8,388.43,0,0,38.89,49.9,1.0,0.8025413223140496
20260113,10,2,1,SKU010,WH_B,base_stock,466,112.2,180,0,1.0,252,8,355.25,0,0,40.22,31.4,1.0,0.7607066381156317
20260114,10,2,1,SKU010,WH_B,base_stock,234,84.02,232,0,1.0,238,8,236.25,0,0,39.3,38.9,1.0,1.0053191489361701
20260115,10,2,1,SKU010,WH_B,base_stock,1446,88.56,33,0,1.0,243,8,854.53,0,0,37.77,39.2,1.0,0.5905528680027643
20250511,11,1,1,SKU011,WH_A,base_stock,200,45.19,27,0,1.0,59,7,68.3,0,0,22.77,56.1,1.0,0.3398009950248756
20250512,11,1,1,SKU011,WH_A,base_stock,144,63.78,56,0,1.0,72,7,168.93,0,0,21.03,68.0,1.0,1.1650344827586208
20250513,11,1,1,SKU011,WH_A,base_stock,92,35.21,52,0,1.0,63,7,67.37,0,0,21.97,40.0,1.0,0.7244086021505377
20250514,11,1,1,SKU011,WH_A,base_stock,49,44.88,43,0,1.0,60,7,17.06,0,0,23.21,55.1,1.0,0.34119999999999995
20250515,11,1,1,SKU011,WH_A,base_stock,0,42.57,64,1,0.766,58,7,519.43,0,0,21.64,50.0,0.383,519.43
20250516,11,1,1,SKU011,WH_A,base_stock,0,34.77,77,1,0.0,60,7,2758.87,0,0,22.39,58.6,0.0,2758.87
20250517,11,1,1,SKU011,WH_A,base_stock,0,41.29,33,1,0.0,54,7,1225.21,0,0,22.24,51.9,0.0,1225.21
20250518,11,1,1,SKU011,WH_A,base_stock,0,41.4,19,1,0.0,53,7,677.76,0,0,22.29,46.0,0.0,677.76
20250519,11,1,1,SKU011,WH_A,base_stock,245,45.38,45,0,1.0,59,7,87.98,0,0,23.94,42.4,1.0,0.35764227642276425
20250520,11,1,1,SKU011,WH_A,base_stock,259,46.77,29,0,1.0,59,7,87.31,0,0,22.47,48.3,1.0,0.3358076923076923
20250521,11,1,1,SKU011,WH_A,base_stock,216,39.92,43,0,1.0,55,7,75.76,0,0,23.38,51.1,1.0,0.34912442396313365
20250522,11,1,1,SKU011,WH_A,base_stock,184,41.34,32,0,1.0,55,7,62.64,0,0,22.7,50.3,1.0,0.3385945945945946
20250523,11,1,1,SKU011,WH_A,base_stock,127,46.5,57,0,1.0,56,7,135.05,0,0,21.13,55.2,1.0,1.055078125
20250524,11,1,1,SKU011,WH_A,base_stock,181,30.66,29,0,1.0,50,7,63.16,0,0,23.26,51.3,1.0,0.347032967032967
20250525,11,1,1,SKU011,WH_A,base_stock,141,31.42,40,0,1.0,50,7,46.68,0,0,22.07,47.5,1.0,0.32873239436619717
20250526,11,1,1,SKU011,WH_A,base_stock,99,34.87,42,0,1.0,60,7,33.44,0,0,22.52,55.7,1.0,0.3344
20250527,11,1,1,SKU011,WH_A,base_stock,32,50.53,67,0,1.0,61,7,96.83,0,0,22.45,61.5,1.0,2.934242424242424
20250528,11,1,1,SKU011,WH_A,base_stock,0,29.19,53,1,0.604,51,7,809.88,0,0,23.22,49.1,0.302,809.88
20250529,11,1,1,SKU011,WH_A,base_stock,0,40.24,56,1,0.0,56,7,2103.29,0,0,23.47,58.1,0.0,2103.29
20250530,11,1,1,SKU011,WH_A,base_stock,150,40.99,58,0,1.0,56,7,96.44,0,0,23.28,66.3,1.0,0.6386754966887417
20250531,11,1,1,SKU011,WH_A,base_stock,93,50.34,57,0,1.0,66,7,76.28,1,0,22.1,62.8,1.0,0.8114893617021277
20250601,11,1,1,SKU011,WH_A,base_stock,66,35.59,27,0,1.0,52,7,49.35,0,0,23.03,52.9,1.0,0.7365671641791045
20250602,11,1,1,SKU011,WH_A,base_stock,31,40.45,35,0,1.0,59,7,46.81,0,0,21.73,47.7,1.0,1.4628125
20250603,11,1,1,SKU011,WH_A,base_stock,162,41.29,52,0,1.0,59,7,95.7,0,0,22.84,49.3,1.0,0.587116564417178
20250604,11,1,1,SKU011,WH_A,base_stock,150,50.05,34,0,1.0,57,7,85.11,0,0,23.07,61.3,1.0,0.5636423841059602
20250605,11,1,1,SKU011,WH_A,base_stock,124,47.33,26,0,1.0,57,7,74.07,0,0,23.1,62.7,1.0,0.59256
20250606,11,1,1,SKU011,WH_A,base_stock,149,42.31,38,0,1.0,59,7,85.35,0,0,22.08,62.3,1.0,0.569
20250607,11,1,1,SKU011,WH_A,base_stock,165,38.5,51,0,1.0,56,7,94.9,0,0,22.67,62.8,1.0,0.5716867469879519
20250608,11,1,1,SKU011,WH_A,base_stock,127,38.11,51,0,1.0,53,7,45.16,0,0,23.7,49.2,1.0,0.3528125
20250609,11,1,1,SKU011,WH_A,base_stock,116,51.32,53,0,1.0,64,7,102.0,0,0,23.45,56.6,1.0,0.8717948717948718
20250610,11,1,1,SKU011,WH_A,base_stock,103,41.79,65,0,1.0,67,7,80.22,0,0,22.28,54.9,1.0,0.7713461538461538
20250611,11,1,1,SKU011,WH_A,base_stock,87,39.29,48,0,1.0,59,7,64.82,0,0,22.09,49.9,1.0,0.736590909090909
20250612,11,1,1,SKU011,WH_A,base_stock,100,51.1,13,0,1.0,60,7,60.84,0,0,22.62,52.0,1.0,0.6023762376237624
20250613,11,1,1,SKU011,WH_A,base_stock,81,36.2,59,0,1.0,63,7,71.97,0,0,23.27,60.9,1.0,0.8776829268292683
20250614,11,1,1,SKU011,WH_A,base_stock,101,42.03,28,0,1.0,60,7,64.05,0,0,21.98,55.9,1.0,0.6279411764705882
20250615,11,1,1,SKU011,WH_A,base_stock,53,36.91,48,0,1.0,62,7,16.78,0,0,21.11,66.7,1.0,0.31074074074074076
20250616,11,1,1,SKU011,WH_A,base_stock,113,59.43,52,0,1.0,73,7,38.98,0,0,22.99,65.6,1.0,0.3419298245614035
20250617,11,1,1,SKU011,WH_A,base_stock,120,48.88,61,0,1.0,72,7,125.75,0,0,24.0,59.8,1.0,1.0392561983471074
20250618,11,1,1,SKU011,WH_A,base_stock,95,52.81,65,0,1.0,66,7,75.83,0,0,23.28,54.7,1.0,0.7898958333333334
20250619,11,1,1,SKU011,WH_A,base_stock,72,42.57,37,0,1.0,67,7,60.73,0,0,23.55,55.9,1.0,0.831917808219178
20250620,11,1,1,SKU011,WH_A,base_stock,124,49.38,10,0,1.0,70,7,40.72,0,0,21.89,62.6,1.0,0.32576
20250621,11,1,1,SKU011,WH_A,base_stock,124,37.99,25,0,1.0,62,7,74.73,0,0,22.7,52.8,1.0,0.59784
20250622,11,1,1,SKU011,WH_A,base_stock,64,43.5,60,0,1.0,64,7,66.63,0,0,23.89,56.0,1.0,1.025076923076923
